0.004389,0.046729,0.108686,0,0.000000,10056,1
0.001101,0.012461,0.088138,0,0.000000,10056,0
0.002593,0.049844,0.206964,0,0.000000,10056,1
0.008202,0.155763,0.431691,0,0.000000,10056,1
0.002288,0.003115,0.036946,0,0.000000,10056,0
0.072749,0.579439,0.714257,1,0.000000,10056,1
0.793683,0.308411,1,0,0.000000,10056,0
0.02125,0.084112,0,0,0.000000,10056,0
1,0.613707,0.238894,0,0.000000,10056,0
0.686533,1,0.924406,0,0.000000,10056,0
0.000503,0,0,0,0.000000,10066,1
0.019706,0,0,0,0.000000,10066,0
0.105319,0.235294,0.235294,0,0.000000,10066,0
0.065102,0.058824,0.058824,0,0.000000,10066,0
0,0.352941,0.352941,1,0.000000,10066,1
1,0.705882,0.705882,0,0.000000,10066,0
0.688669,1,1,0,0.000000,10066,0
0.116982,0.058824,0.058824,0,0.000000,10066,0
0.008189,0.025,0.025982,0,0.000000,10078,0
0.016228,0.03375,0.034826,0,0.000000,10078,0
0.011159,0.025,0.017003,0,0.000000,10078,0
0.00169,0.005,0.003977,0,0.000000,10078,0
0.007297,0.0225,0.022442,0.47964,0.000000,10078,0
0.000316,0.0075,0.008515,0.584173,0.000000,10078,0
0.015059,0.025,0.020328,0,0.000000,10078,0
0.005997,0.0125,0.016705,0,0.000000,10078,0
0.018717,0.04375,0.028147,0,0.000000,10078,0
0.00078,0.00375,0.005865,0,0.000000,10078,0
0.000149,0.00125,0.002324,0,0.000000,10078,0
0.007464,0.035,0.046464,0.584173,0.000000,10078,0
0.003639,0.0025,0.004649,0,0.000000,10078,0
0.008597,0.0425,0.074044,0,0.000000,10078,0
0.006109,0.02125,0.025438,0,0.000000,10078,0
0.049261,0.155,0.12096,0,0.000000,10078,0
0.053309,0,0,0,0.000000,10078,0
0.002544,0.02375,0.036961,0,0.000000,10078,0
0.011197,0.0275,0.01112,0,0.000000,10078,0
0.006536,0.0275,0.033181,0,0.000000,10078,0
0.00104,0.00125,0.002324,0,0.000000,10078,0
0.034444,0.06375,0.079309,0.451151,0.000000,10078,0
0.020499,0.03875,0.015967,0,0.000000,10078,0
0.032308,0.035,0.021963,0,0.000000,10078,0
0.020685,0.0275,0.023979,0,0.000000,10078,0
0.02529,0.0275,0.023979,0,0.000000,10078,0
0.007446,0.0275,0.042049,0,0.000000,10078,0
0.000817,0.00125,0.00177,0,0.000000,10078,0
0.008393,0.0375,0.034262,0.082594,0.000000,10078,0
0.004104,0.01875,0.019792,0.180551,0.000000,10078,0
0.007576,0.035,0.013317,0,0.000000,10078,0
0.001467,0.005,0.003977,0,0.000000,10078,0
0.000334,0.0025,0.004649,0,0.000000,10078,0
0.012385,0.04,0.033811,0,0.000000,10078,0
0.002135,0.00375,0.003759,0,0.000000,10078,0
0.004828,0.00625,0.002532,0,0.000000,10078,0
0.512088,1,0.13713,0,0.000000,10078,0
0.020128,0.125,0.180464,0,0.000000,10078,0
0.10762,0.0975,0.093512,0,0.000000,10078,0
0.083315,0.23,0.290694,0,0.000000,10078,0
0.071004,0.1725,0.227332,0,0.000000,10078,0
0.055073,0.10375,0.123758,0,0.000000,10078,0
0.023971,0.03375,0.035602,0,0.000000,10078,0
0.022077,0.04,0.041903,0.52036,0.000000,10078,0
0.03021,0.03625,0.024287,0,0.000000,10078,0
0.000873,0.00125,0.002324,0,0.000000,10078,0
0.013183,0.03375,0.014872,0.338594,0.000000,10078,0
0,0.0025,0.004649,0,0.000000,10078,0
0,0.0025,0.004649,0,0.000000,10078,0
0.002024,0.00625,0.004639,0,0.000000,10078,0
0.002395,0.00375,0.001098,0,0.000000,10078,0
0.018754,0.0475,0.050752,0,0.000000,10078,0
0.016321,0.07125,0.118197,0,0.000000,10078,0
0.020499,0.03875,0.015967,0,0.000000,10078,0
0.004252,0.005,0.009298,0,0.000000,10078,0
0.014335,0.0425,0.019836,0.383214,0.000000,10078,0
0.025271,0.0175,0.004829,0,0.000000,10078,0
0.012218,0.0175,0.019019,0.312098,0.000000,10078,0
0.012608,0.03,0.005238,0,0.000000,10078,0
0.011531,0.02625,0.006246,0,0.000000,10078,0
0.001745,0.01,0.011612,0,0.000000,10078,0
0.002562,0.0025,0.004095,0,0.000000,10078,0
0.001133,0.00375,0.006973,0,0.000000,10078,0
0.004716,0.025,0.037843,0.810381,0.000000,10078,0
0.011141,0.03,0.036832,0,0.000000,10078,0
0.063558,0.1875,0.121645,0,0.000000,10078,0
0.009228,0.04,0.036582,0.845022,0.000000,10078,0
0.562964,0.93875,0.124661,0,0.000000,10078,0
0.002711,0.025,0.034185,0.633767,0.000000,10078,0
0.020722,0.05,0.044759,0.79518,0.000000,10078,0
0.010101,0.0425,0.032364,0,0.000000,10078,0
0.585691,0.89625,0.083099,0,0.000000,10078,0
0.28008,0.26125,0.413991,0.100828,0.000000,10078,0
0.011772,0.075,0.119739,0,0.000000,10078,0
0.008764,0.0475,0.076692,0,0.000000,10078,0
0.017064,0.045,0.077585,0,0.000000,10078,0
0.00778,0.02625,0.035845,0,0.000000,10078,0
0.004401,0.01875,0.030434,0,0.000000,10078,0
0.015597,0.03,0.050245,0,0.000000,10078,0
0.004308,0.0175,0.029218,0,0.000000,10078,0
0.004512,0.0175,0.028663,0,0.000000,10078,0
0.015727,0.05,0.045313,0,0.000000,10078,0
0.0083,0.02,0.028989,0,0.000000,10078,0
0.007,0.01125,0.01183,0,0.000000,10078,0
0.014836,0.0325,0.056113,0,0.000000,10078,0
0.005886,0.01,0.012166,0,0.000000,10078,0
0.006165,0.0475,0.077246,0,0.000000,10078,0
0.000483,0.00125,0.00177,0,0.000000,10078,0
0.006462,0.04875,0.079571,0,0.000000,10078,0
0.009358,0.02625,0.020436,1,0.000000,10078,0
0.000093,0.00125,0.002324,0,0.000000,10078,0
0.018067,0.07625,0.110314,0,0.000000,10078,0
0.000427,0.00125,0.00177,0,0.000000,10078,0
0.000891,0.0075,0.010732,0,0.000000,10078,0
0.034704,0.06375,0.102587,0,0.000000,10078,0
0.936052,0.30375,0.149591,0,0.000000,10078,0
0.161579,0.3325,0.056837,0,0.000000,10078,1
0.012143,0.0125,0.014155,0,0.000000,10078,0
0.259897,0.6,0.531437,0,0.000000,10078,0
0.800004,0.255,0.337079,0,0.000000,10078,0
0.028873,0.0675,0.063334,0,0.000000,10078,0
0.315378,0.45625,0.404028,0,0.000000,10078,0
1,0.44875,0.340969,0,0.000000,10078,0
0.590074,0.33125,0.362358,0,0.000000,10078,0
0.980244,0.46125,0.731595,0,0.000000,10078,0
0.034332,0.08625,0.071707,0,0.000000,10078,0
0.003008,0.00375,0.001652,0,0.000000,10078,0
0.008077,0.03125,0.037161,0.314833,0.000000,10078,0
0.019794,0.08,0.080483,0.353227,0.000000,10078,0
0.515634,0.6875,1,0,0.000000,10078,0
0.550022,0.7175,0.786743,0,0.000000,10078,0
0.01621,0.04875,0.061835,0.47964,0.000000,10078,0
0.001188,0.005,0.008744,0.383214,0.000000,10078,0
0.056762,0.1625,0.163399,0,0.000000,10078,0
0.042391,0.295,0.453365,0,0.000000,10078,0
0.207943,0.385,0.161778,0,0.000000,10078,0
0.02269,0.09,0.167362,0,0.000000,10078,0
0.012682,0.04375,0.048212,0.650693,0.000000,10078,0
0.377111,0.336683,0.145114,0,0.000000,10083,0
0.126047,0.030151,0.250286,0,0.000000,10083,0
0.051083,0.036851,0.219539,0,0.000000,10083,0
1,0.809045,1,0,0.000000,10083,0
0.67815,1,0,0,0.000000,10083,0
0.011399,0.031826,0.294236,0,0.000000,10083,0
0.006593,0.023451,0.257295,0,0.000000,10083,0
0.028788,0.01005,0.206047,0,0.000000,10083,0
0.025718,0.043551,0.180934,0,0.000000,10083,0
0.009764,0.040201,0.31728,0,0.000000,10083,0
0,0,0.19315,0,0.000000,10083,0
0,0,0.19315,0,0.000000,10083,0
0.003171,0.023451,0.263498,1,0.000000,10083,0
0.00312,0.020101,0.281809,0.776996,0.000000,10083,0
0.042829,0.061977,0.260714,0.169087,0.000000,10083,0
0.142027,0.169179,0.47705,0,0.000000,10083,0
0.004542,0.002486,0,0.764162,0.000000,10105,0
0.020833,0.011599,0.011522,0,0.000000,10105,0
0.000666,0.0058,0.007278,0,0.000000,10105,2
0.006659,0.019056,0.027384,0,0.000000,10105,0
0.001855,0.004971,0.004256,0,0.000000,10105,0
0.208381,0.191384,0.175868,0,0.000000,10105,2
0,0,0.000704,0,0.000000,10105,0
1,1,1,1,0.000000,10105,0
0.180548,1,1,1,0.000000,10108,1
0.003155,0.022624,0.068131,0,0.000000,10108,0
0.020283,0.058824,0.165074,0,0.000000,10108,0
0.082636,0.117647,0.037511,0,0.000000,10108,0
0,0,0,0,0.000000,10108,0
1,0.556561,0.451996,0,0.000000,10108,0
0.113738,0.19457,0.248064,0,0.000000,10108,0
0.244353,0.402715,0.496617,0,0.000000,10108,0
0.018671,0.06038,0.035701,0.808127,0.000000,10129,1
0.001458,0.004025,0.001377,0.622281,0.000000,10129,0
0,0,0,1,0.000000,10129,0
0.132965,0.13686,0.137395,0.654828,0.000000,10129,2
0.148188,0.182864,0.173542,0.392354,0.000000,10129,2
0.065796,0.095457,0.079845,0.705735,0.000000,10129,2
0.02324,0.032202,0.027693,0,0.000000,10129,0
1,1,1,0.294265,0.000000,10129,1
0.120111,0.012048,0.016913,0,0.000000,10140,0
0,0.008032,0,0,0.000000,10140,0
0.004039,0.795181,0.513238,1,0.000000,10140,0
1,1,0.994784,0,0.000000,10140,0
0.010204,0.791165,0.547653,0.705632,0.000000,10140,0
0.226828,0,0.028378,0,0.000000,10140,0
0.864158,0.791165,1,0,0.000000,10140,0
0.088241,0.106635,0.176118,0,0.000000,10146,0
0.083752,0.120853,0.083773,0,0.000000,10146,0
0.097815,0.28436,0.893078,0,0.000000,10146,0
0.093985,0.191943,0.288021,0,0.000000,10146,0
0.002574,0.056872,0.159658,0,0.000000,10146,0
0.065796,0.251185,0.799581,0,0.000000,10146,0
0,0,0,1,0.000000,10146,0
1,1,1,0,0.000000,10146,0
0.086901,0.094153,0.558609,0,0.000000,10154,0
0.006522,0.01139,0.569671,0,0.000000,10154,1
0.340247,0.302202,0,0,0.000000,10154,0
0.000861,0,0.50628,0,0.000000,10154,0
0.030758,0.062263,0.610964,0,0.000000,10154,0
0.014636,0.013667,0.617141,0,0.000000,10154,0
0.014688,0.061503,1,0,0.000000,10154,0
0.02048,0.009871,0.496832,0,0.000000,10154,0
0,0.001519,0.515095,0.411541,0.000000,10154,0
0.000209,0.004556,0.545099,1,0.000000,10154,0
0.128564,0.197418,0.26751,0,0.000000,10154,0
0.024758,0.047836,0.58221,0.186309,0.000000,10154,0
1,1,0.824427,0.821059,0.000000,10154,0
0.000835,0.01139,0.593025,1,0.000000,10154,0
0.074613,0.153379,0.938487,0,0.000000,10154,0
0.08077,0.107821,0.331412,0,0.000000,10154,0
0.020103,0.007067,0.009689,0,0.000000,10159,0
0,0,0,0,0.000000,10159,0
0.0136,0.028269,0.033323,0,0.000000,10159,0
0.027428,0.137809,0.125247,0.617287,0.000000,10159,0
0.002168,0,0.002688,0,0.000000,10159,0
0.008397,0.14841,0.142913,1,0.000000,10159,0
0.013828,0.070671,0.081993,0,0.000000,10159,0
1,1,1,0,0.000000,10159,0
0.025848,0.239709,0.159791,0,0.000000,10164,0
0.435218,0.048426,0.029077,0,0.000000,10164,0
0,0,0,0,0.000000,10164,0
0.077724,0.123487,0.104706,0,0.000000,10164,0
0.005995,0.029056,0.02208,0.557974,0.000000,10164,1
0.077796,0.569007,0.382159,0.812044,0.000000,10164,2
0.024412,0.041162,0.044276,0,0.000000,10164,1
0.010985,0.024213,0.01682,0,0.000000,10164,0
0.15674,0.549637,0.427749,0.273125,0.000000,10164,0
0.190917,0.428571,0.37012,0,0.000000,10164,1
0.049111,0.009685,0.002496,0,0.000000,10164,0
0.004093,0.043584,0.034399,1,0.000000,10164,0
0.983522,1,1,0,0.000000,10164,0
0.000646,0.014528,0.017432,0.902439,0.000000,10164,0
0.004847,0.031477,0.024985,0,0.000000,10164,1
1,0.883777,0.838937,0,0.000000,10164,1
0.007355,0.005217,0.005217,1,0.000000,10173,0
0.000171,0,0,0,0.000000,10173,0
0.065657,0.074783,0.074783,0,0.000000,10173,2
0.000318,0.005217,0.005217,1,0.000000,10173,0
0.001491,0,0,0,0.000000,10173,0
0.124765,0.111304,0.111304,0.78206,0.000000,10173,0
0,0.001739,0.001739,0,0.000000,10173,0
1,1,1,0.417821,0.000000,10173,0
0.31366,0.306338,0.314528,0.096874,0.000000,10178,0
0.060533,0.021127,0.015353,0,0.000000,10178,0
0.046106,0.176056,0.172398,0.524618,0.000000,10178,0
0.112389,0.024648,0.038503,0,0.000000,10178,0
0.361985,0.785211,0.755806,0,0.000000,10178,0
0.170299,0.316901,0.31994,0,0.000000,10178,0
0.027845,0.080986,0.078968,0.647179,0.000000,10178,0
0.003027,0.028169,0.010602,0,0.000000,10178,0
0.22276,0.721831,0.677187,0.79821,0.000000,10178,1
0,0.003521,0,0,0.000000,10178,0
0.047821,0.183099,0.211126,0.56493,0.000000,10178,0
0.01594,0.014085,0.020567,0,0.000000,10178,0
0.313761,1,1,1,0.000000,10178,1
0.009988,0.017606,0.008274,0.117522,0.000000,10178,0
0.209342,0.038732,0.223442,0,0.000000,10178,0
0.018563,0,0.030531,0,0.000000,10178,0
0.020884,0.03169,0.021029,0,0.000000,10178,0
1,0.18662,0.241643,0,0.000000,10178,0
0.038236,0.109155,0.104526,0.504943,0.000000,10178,0
0.043281,0.193662,0.177755,0.62253,0.000000,10178,1
0.007567,0.042254,0.112797,0,0.000000,10178,0
0.007869,0.038732,0.09526,0,0.000000,10178,0
0.392353,0.151408,0.163342,0,0.000000,10178,0
0.133878,0.394366,0.448193,0.626071,0.000000,10178,0
0.012611,0.024648,0.041133,0,0.000000,10178,0
0.009584,0.028169,0.042648,0,0.000000,10178,0
0.250101,0.109155,0.148446,0,0.000000,10178,0
0.038539,0.091549,0.08356,0,0.000000,10178,1
0.001816,0,0.030531,0,0.000000,10178,0
0.005448,0,0.030531,0,0.000000,10178,0
0.585856,0.327465,0.37584,0,0.000000,10178,0
0.366929,0.225352,0.251607,0,0.000000,10178,1
0.180594,0.05618,0.053686,0.604661,0.000000,10197,0
0.007683,0.050562,0.047237,1,0.000000,10197,1
0.00404,0.011236,0.008743,0,0.000000,10197,0
0,0,0,0,0.000000,10197,0
0.033347,0.005618,0.004787,0,0.000000,10197,0
0.010139,0.033708,0.032877,1,0.000000,10197,0
0.283802,0.269663,0.234756,0,0.000000,10197,0
1,1,1,0,0.000000,10197,0
0.911209,0.648551,1,0.745235,0.000000,10199,1
0.544902,0.673913,0.61997,0.536289,0.000000,10199,1
0.148211,0.134058,0.046388,0,0.000000,10199,0
0.244092,0.278986,0.353484,0.337672,0.000000,10199,1
0.080351,0.141304,0.069656,0.781803,0.000000,10199,1
0,0,0,1,0.000000,10199,0
0.031398,0.050725,0.117289,0,0.000000,10199,0
1,1,0.101516,0.17449,0.000000,10199,1
0.004366,0.025605,0.021762,1,0.000000,10206,0
0.031167,0.064011,0.148189,0.600462,0.000000,10206,0
0.186432,0.129445,0.042568,0,0.000000,10206,1
0,0.008535,0.007034,0.832406,0.000000,10206,0
0.022588,0.02845,0.027143,0.071856,0.000000,10206,0
0.000987,0,0,0,0.000000,10206,0
1,1,1,0,0.000000,10206,1
0.35973,0.45377,0.293117,0,0.000000,10206,0
0.012874,0.011254,0.011244,0,0.000000,10215,1
0.009264,0.024116,0.024213,0.645537,0.000000,10215,1
0.010542,0.009646,0.009517,0,0.000000,10215,1
0.023832,0.057878,0.057313,0,0.000000,10215,0
0.053861,0.006431,0.006485,0,0.000000,10215,1
0.001821,0.019293,0.019455,0,0.000000,10215,0
0.059228,0.075563,0.075042,0,0.000000,10215,1
0.091748,0.133441,0.132986,0,0.000000,10215,2
0.144555,0.003215,0.003242,0,0.000000,10215,0
0.015941,0.017685,0.017308,0.217028,0.000000,10215,1
0,0.004823,0.004759,0,0.000000,10215,0
0.05549,0.133441,0.131093,0,0.000000,10215,1
0.00016,0.003215,0.003242,0,0.000000,10215,0
0.002524,0.009646,0.009727,1,0.000000,10215,1
0.000543,0.008039,0.008001,0,0.000000,10215,0
0.000575,0.008039,0.008001,0,0.000000,10215,1
0.000543,0.008039,0.008001,0,0.000000,10215,1
0.048238,0.048232,0.048006,0.848219,0.000000,10215,2
0.077117,0.008039,0.008211,0,0.000000,10215,1
0.001342,0,0,0,0.000000,10215,1
0.016931,0.030547,0.030698,0.650693,0.000000,10215,2
0.016101,0.038585,0.038489,0,0.000000,10215,2
0.015558,0.032154,0.032215,0,0.000000,10215,2
0.014855,0.032154,0.032215,0,0.000000,10215,2
0.001885,0.004823,0.004548,0,0.000000,10215,0
0.022426,0.07074,0.070493,0,0.000000,10215,1
0.058109,0.120579,0.117913,0,0.000000,10215,0
0.002204,0.001608,0.001726,0,0.000000,10215,2
0.002364,0.001608,0.001306,0.414672,0.000000,10215,0
0.474204,0.237942,0.231112,0,0.000000,10215,2
1,1,1,0,0.000000,10215,2
0.000167,0.010547,0.013093,0.674262,0.000000,10220,2
0,0,0.010145,0,0.000000,10220,0
0.047848,0.027804,0.015894,0,0.000000,10220,0
0.05497,0.019175,0.009381,0,0.000000,10220,0
0.00325,0.004794,0.012581,0,0.000000,10220,0
0.003083,0.019175,0.047789,1,0.000000,10220,0
0.0163,0.003835,0,0,0.000000,10220,0
1,1,1,0,0.000000,10220,0
0,0,0,1,0.000000,10222,0
0.008351,0.065693,0.0813,0.478538,0.000000,10222,0
0.044195,0.051095,0.049573,0,0.000000,10222,0
0.012175,0.051095,0.050167,0,0.000000,10222,0
0.00244,0.019465,0.024089,0,0.000000,10222,0
1,0.778589,0.77469,0,0.000000,10222,0
0.002416,0.002433,0.000635,0,0.000000,10222,0
0.303291,1,1,0,0.000000,10222,0
0.077525,0.00947,0.009242,0,0.000000,10242,0
0.00191,0.003788,0.004897,0,0.000000,10242,0
0,0,0,1,0.000000,10242,0
0.112992,0.044508,0.047646,0,0.000000,10242,0
0.010084,0.039773,0.048237,0,0.000000,10242,0
0.004308,0.005682,0.00808,0,0.000000,10242,0
0.02019,0.038826,0.046639,0,0.000000,10242,0
0.006358,0.003788,0.005632,0,0.000000,10242,0
0.001537,0.005682,0.006707,0.294091,0.000000,10242,0
0.024708,0.033144,0.022767,0,0.000000,10242,0
0.12091,0.004735,0.004947,0,0.000000,10242,0
0.954309,1,1,0,0.000000,10242,0
0.005286,0.005682,0.00808,0,0.000000,10242,0
1,0.288826,0.839336,0,0.000000,10242,0
0.008127,0.005682,0.00778,0,0.000000,10242,0
0.070038,0.052707,0.053147,0,0.000000,10255,0
0.016633,0.012821,0.010583,0,0.000000,10255,0
0.019428,0.14245,0.232778,0,0.000000,10255,0
0,0,0,0,0.000000,10255,0
0.012922,0.024217,0.040833,1,0.000000,10255,0
0.040414,0.196581,0.262503,0,0.000000,10255,0
1,1,1,0,0.000000,10255,0
0.191853,0.116809,0.10797,0,0.000000,10255,0
0.003387,0.099265,0.296143,0.394846,0.000000,10258,0
0,0.003676,0.083035,0,0.000000,10258,2
0.05609,0.485294,1,0.27194,0.000000,10258,2
0.140834,0.084559,0.176215,0,0.000000,10258,0
1,0.669118,0.748379,0,0.000000,10258,0
0.053679,0.474265,0.981472,1,0.000000,10258,2
0.033965,0,0.056254,0,0.000000,10258,0
0.685587,0.761029,0.792578,0,0.000000,10258,0
0.179468,0.018382,0,0,0.000000,10258,0
0.014709,0.139706,0.274374,0,0.000000,10258,0
0.648052,0.794118,0.977082,0,0.000000,10258,0
0.945223,1,0.990756,0,0.000000,10258,0
0.007721,0,0.060585,0,0.000000,10258,1
0.017486,0.102941,0.202667,0,0.000000,10258,2
0.028625,0.095588,0.24584,0,0.000000,10258,2
0.105281,0.137931,0.1144,0,0.000000,10264,1
0.083766,0,0,0,0.000000,10264,1
0.015782,0.084639,0.078678,0.791415,0.000000,10264,2
0.013287,0.084639,0.030151,0.604513,0.000000,10264,0
0.001956,0.031348,0.030825,0,0.000000,10264,1
1,1,1,0,0.000000,10264,2
0,0.0721,0.072414,0.593385,0.000000,10264,2
0.037904,0.216301,0.20511,1,0.000000,10264,2
0.037704,0.022052,0.34285,0,0.000000,10266,0
0.023733,0.037392,0.349615,0,0.000000,10266,0
0.007969,0.009588,0.31684,0,0.000000,10266,0
0.084135,0.084372,0.357734,0,0.000000,10266,0
0.011108,0.027804,0.349767,0,0.000000,10266,1
0.021594,0.060403,0.471664,0,0.000000,10266,0
0.090207,0.073826,0.377388,0.254313,0.000000,10266,0
0.011522,0.016299,0.324819,0.064011,0.000000,10266,0
0.02908,0.028763,0.325952,0,0.000000,10266,0
0.006347,0.013423,0.346116,0.452647,0.000000,10266,1
0.194557,0.190796,0.269834,0,0.000000,10266,0
0.010107,0.032598,0.362594,0,0.000000,10266,1
0.544931,0.571429,0.333166,0,0.000000,10266,0
0.019663,0.048897,0.361565,0,0.000000,10266,0
0.051951,0.078619,0.328251,0.053713,0.000000,10266,0
0.030046,0.047939,0.329769,0,0.000000,10266,1
0.032737,0.03931,0.310564,0,0.000000,10266,0
0.005312,0.017258,0.347576,0,0.000000,10266,0
0.028597,0.06232,0.458042,0,0.000000,10266,1
0.199696,0.384468,0.506173,0,0.000000,10266,0
0.014212,0.057526,0.435317,0.333492,0.000000,10266,1
0.285833,0.529243,1,0.590053,0.000000,10266,1
0.01642,0.04698,0.422852,0,0.000000,10266,1
0.014074,0.057526,0.435317,0.402559,0.000000,10266,1
0.022112,0.057526,0.413235,1,0.000000,10266,1
1,1,0,0,0.000000,10266,0
0.921349,0.948226,0.35698,0,0.000000,10266,0
0,0,0.314522,0,0.000000,10266,0
0.313907,0,0,0,0.000000,10277,0
0.083057,0,0,0,0.000000,10277,0
0,0.02809,0.029099,0,0.000000,10277,0
0.354039,0.044944,0.045935,0,0.000000,10277,0
1,0.280899,0.280607,0,0.000000,10277,0
0.428372,1,1,1,0.000000,10277,0
0.408829,0.044944,0.045935,0,0.000000,10277,0
0.059363,0.01532,0.47301,0,0.000000,10279,0
0.047821,0.040987,0.458722,0.058034,0.000000,10279,0
0.084154,0.010147,0.486131,0,0.000000,10279,0
0.180605,0.016315,0.498908,0,0.000000,10279,0
0.204696,0.097692,0.500436,0,0.000000,10279,0
0,0,0.478688,0,0.000000,10279,0
0.013537,0.00955,0.476308,0,0.000000,10279,0
0.12171,0.088938,0.443216,0.112575,0.000000,10279,0
0.053376,0.039594,0.453937,0,0.000000,10279,0
0.013016,0.015519,0.480461,0,0.000000,10279,0
0.010337,0.017907,0.478066,0.11856,0.000000,10279,0
0.012782,0.020493,0.478188,0,0.000000,10279,0
0.020531,0.035217,0.479118,0.419706,0.000000,10279,0
0.034787,0.049741,0.483161,0,0.000000,10279,0
0.02472,0.029646,0.462047,0.107363,0.000000,10279,0
0.031048,0.026661,0.470392,0.123963,0.000000,10279,0
0.015892,0.008953,0.484418,0,0.000000,10279,0
0.088918,0.14047,0.453797,0.345021,0.000000,10279,0
0.662106,0.154795,0.648643,0,0.000000,10279,0
0.041403,0.060883,0.487476,0.118431,0.000000,10279,0
0.027938,0.031238,0.503162,0,0.000000,10279,0
0.041241,0.060684,0.487612,0.11856,0.000000,10279,0
0.025834,0.018106,0.496521,0,0.000000,10279,0
0.01138,0.010744,0.479833,0,0.000000,10279,0
0.025996,0.033824,0.45938,0,0.000000,10279,0
0.004225,0.00378,0.476472,0,0.000000,10279,0
0.007137,0.006964,0.476817,0,0.000000,10279,0
0.034176,0.054119,0.456244,0.064634,0.000000,10279,0
0.478247,0.696976,0.26473,0,0.000000,10279,0
0.022311,0.02686,0.465507,0,0.000000,10279,0
0.014059,0.019101,0.477543,0.231455,0.000000,10279,0
0.045664,0.081178,0.473002,0.152127,0.000000,10279,0
0.005789,0.007163,0.480222,0.272082,0.000000,10279,0
0.005339,0.010744,0.480129,1,0.000000,10279,0
0.004764,0.004576,0.479432,0,0.000000,10279,0
0.068028,0.011938,0.497603,0,0.000000,10279,0
0.042949,0.029049,0.474462,0,0.000000,10279,0
0.059651,0.078193,0.449447,0,0.000000,10279,0
0.000108,0.000199,0.479836,0,0.000000,10279,0
0.059417,0.086749,0.489842,0,0.000000,10279,0
0.042823,0.061878,0.479248,0.562122,0.000000,10279,0
0.008486,0.00577,0.475609,0,0.000000,10279,0
0.085143,0.008953,0.495083,0,0.000000,10279,0
0.894919,0.162555,0.749056,0,0.000000,10279,0
0.321965,0.592121,0.556452,0,0.000000,10279,0
0.022239,0.010943,0.496226,0,0.000000,10279,0
0.188893,0.228014,0.427149,0,0.000000,10279,1
0.007209,0.010943,0.493103,0,0.000000,10279,0
0.02925,0.020891,0.49702,0,0.000000,10279,0
0.76645,0.104059,0.557903,0,0.000000,10279,0
0.001276,0.000398,0.477167,0,0.000000,10279,0
1,0.089335,0.572296,0,0.000000,10279,0
0.148245,0.270991,0.408391,0,0.000000,10279,2
0.020153,0.020294,0.480705,0,0.000000,10279,0
0.030724,0.034819,0.467679,0,0.000000,10279,0
0.001007,0.000199,0.477302,0,0.000000,10279,0
0.838415,1,1,0,0.000000,10279,0
0.576568,0.050338,0.492254,0,0.000000,10279,0
0.124155,0.053323,0.529515,0,0.000000,10279,0
0.038616,0.03263,0.486403,0,0.000000,10279,0
0.489267,0.051333,0.48182,0,0.000000,10279,0
0.787034,0.985277,0,0,0.000000,10279,0
